cumulative_reward,cumulative_cost,reward_mean,reward_var,cost_mean,cost_var,terminal,timeout,trajectory_length,obs_mean_0,obs_mean_1,obs_mean_2,obs_mean_3,obs_mean_4,obs_mean_5,obs_mean_6,obs_mean_7,obs_mean_8,obs_mean_9,obs_mean_10,obs_mean_11,obs_mean_12,obs_mean_13,obs_mean_14,obs_mean_15,obs_mean_16,obs_mean_17,obs_mean_18,obs_mean_19,obs_mean_20,obs_mean_21,obs_mean_22,obs_mean_23,obs_mean_24,obs_mean_25,obs_mean_26,obs_mean_27,obs_mean_28,obs_mean_29,obs_mean_30,obs_mean_31,obs_mean_32,obs_mean_33,obs_mean_34,obs_mean_35,obs_mean_36,obs_mean_37,obs_mean_38,obs_mean_39,obs_mean_40,obs_mean_41,obs_mean_42,obs_mean_43,obs_mean_44,obs_mean_45,obs_mean_46,obs_mean_47,obs_mean_48,obs_mean_49,obs_mean_50,obs_mean_51,obs_mean_52,obs_mean_53,obs_mean_54,obs_mean_55,obs_mean_56,obs_mean_57,obs_mean_58,obs_mean_59,obs_var_0,obs_var_1,obs_var_2,obs_var_3,obs_var_4,obs_var_5,obs_var_6,obs_var_7,obs_var_8,obs_var_9,obs_var_10,obs_var_11,obs_var_12,obs_var_13,obs_var_14,obs_var_15,obs_var_16,obs_var_17,obs_var_18,obs_var_19,obs_var_20,obs_var_21,obs_var_22,obs_var_23,obs_var_24,obs_var_25,obs_var_26,obs_var_27,obs_var_28,obs_var_29,obs_var_30,obs_var_31,obs_var_32,obs_var_33,obs_var_34,obs_var_35,obs_var_36,obs_var_37,obs_var_38,obs_var_39,obs_var_40,obs_var_41,obs_var_42,obs_var_43,obs_var_44,obs_var_45,obs_var_46,obs_var_47,obs_var_48,obs_var_49,obs_var_50,obs_var_51,obs_var_52,obs_var_53,obs_var_54,obs_var_55,obs_var_56,obs_var_57,obs_var_58,obs_var_59,act_mean_0,act_mean_1,act_var_0,act_var_1,Cluster
2.874187,95.0,0.002874187,0.0011099381,0.095,0.08597501,False,True,1000,0.50136089,0.43126634,9.8099718,0.55303729,-0.33162293,0.0,0.0,0.0,1.2243124,-0.014488189,0.0054298751,0.0,0.097107641,0.066801175,0.068152212,0.089707546,0.097333819,0.08259286,0.071126193,0.059465971,0.048166864,0.040599398,0.043881882,0.059444804,0.083115891,0.10270858,0.12055724,0.12812148,0.43433911,0.52255905,0.62019432,0.54941267,0.42870212,0.38032967,0.33884117,0.30792785,0.31400678,0.31260645,0.28065753,0.25871578,0.27222487,0.32448399,0.33719257,0.35817945,0.037705217,0.034028523,0.024915084,0.025697516,0.025640417,0.026417017,0.030864263,0.04050852,0.066676788,0.081703633,0.062773213,0.042304892,0.039770577,0.042674217,0.039313912,0.034325212,5.5079589,62.769905,8.1854523e-10,0.027165592,0.018225426,0.0,0.0,0.0,2.6338406,0.10508957,0.14467092,0.0,0.034190312,0.021316478,0.021646487,0.029160323,0.036569919,0.033665616,0.038244348,0.031790551,0.02951353,0.025353203,0.02743954,0.036156788,0.048159573,0.054593246,0.055363372,0.052801266,0.063758455,0.039986059,0.032656875,0.038491324,0.074519187,0.072535314,0.070534959,0.077277116,0.088316932,0.093789868,0.095045991,0.089918979,0.086451277,0.081927128,0.076400757,0.079774074,0.0059994641,0.0048917136,0.0035865773,0.0042676739,0.00468654,0.0056457482,0.0080807647,0.010874469,0.022489656,0.029220177,0.025231851,0.01577357,0.014127532,0.014718236,0.010926137,0.0073949564,0.38382813,0.423738,0.25617313,0.29331514,0
3.732331,79.0,0.003732331,0.002118866,0.079,0.072759,False,True,1000,0.50914222,0.64303488,9.8099718,0.51538897,-0.33383271,0.0,0.0,0.0,1.3272589,-0.031090332,0.0018567846,0.0,0.14729153,0.10081759,0.076245509,0.094092503,0.11309969,0.098868862,0.067222908,0.050936032,0.04510979,0.03389794,0.031002114,0.037936885,0.048801322,0.05714244,0.10389669,0.15897733,0.33933493,0.43648386,0.50404519,0.4188441,0.35260019,0.26668566,0.26053727,0.26452747,0.25164366,0.24099898,0.21846287,0.20411365,0.21645662,0.23365869,0.2537055,0.2865876,0.13910882,0.12065401,0.10093983,0.10236168,0.097262576,0.087470599,0.077407755,0.062555604,0.05112908,0.04955646,0.054685462,0.052686494,0.05760508,0.079474375,0.10937182,0.13275114,5.758153,59.032696,8.1854523e-10,0.025006898,0.011969205,0.0,0.0,0.0,2.5885067,0.12289873,0.1261313,0.0,0.05897158,0.034959175,0.028907117,0.035195868,0.047832683,0.045678493,0.034120679,0.028583502,0.027235173,0.02072206,0.01988131,0.023396101,0.029261125,0.029708149,0.054469764,0.072253585,0.093295068,0.093029723,0.11583488,0.092735618,0.097848043,0.088983104,0.083282851,0.090579435,0.094945423,0.093428105,0.08651492,0.083033592,0.083557643,0.090091094,0.090928145,0.097725868,0.055489428,0.048404694,0.039929532,0.042228185,0.04210918,0.041994952,0.042642593,0.037552632,0.032266222,0.032512367,0.036610302,0.035275098,0.036020085,0.047250066,0.057365894,0.064439528,0.3397745,0.45452452,0.2673526,0.29252374,0
5.181814,61.0,0.005181814,0.0021328658,0.061,0.05727901,False,True,1000,0.483111888,0.627473474,9.80997181,0.59513998,-0.336858392,0.0,0.0,0.0,1.23395407,-0.00229501259,0.0106295645,0.0,0.161913931,0.123606786,0.0714962706,0.0749035403,0.0694564581,0.0482065305,0.0443716682,0.0450608395,0.052901756,0.057997521,0.05538477,0.0514499098,0.0509438589,0.052124612,0.0668172687,0.119936325,0.363413572,0.615956843,0.697359622,0.611779034,0.439740747,0.339539528,0.302985072,0.2693187,0.241130263,0.231196359,0.233319372,0.234849885,0.250013411,0.276508868,0.298466593,0.298344046,0.0908341482,0.0865463689,0.0990088657,0.103041336,0.0720095262,0.0486756936,0.0498496257,0.0547534041,0.0607874319,0.0566218011,0.0466412194,0.041545596,0.0438151136,0.0519738756,0.075375542,0.0951634571,5.32763147,65.113945,8.18545232e-10,0.044360131,0.0155180814,0.0,0.0,0.0,2.66649675,0.124031626,0.125850186,0.0,0.0588870756,0.0367746018,0.0204686932,0.0287172478,0.0293222461,0.0200900193,0.0213067774,0.021858383,0.0269181784,0.0307791438,0.0296537373,0.0271362904,0.0271840598,0.0254904293,0.0302159209,0.0553152077,0.0745956227,0.0369329602,0.0330774747,0.0619644895,0.0732809603,0.0779456273,0.0845382512,0.0939610898,0.0939457864,0.0951573849,0.0970921591,0.0966871902,0.0979362279,0.104812711,0.100141019,0.080211252,0.0353578925,0.031999696,0.0301735681,0.0445491336,0.0229013246,0.0158464257,0.0199056771,0.0234531257,0.0301183574,0.0273996275,0.0245291442,0.0220970009,0.0233676545,0.0264454521,0.0358376913,0.04195657,0.38516024,0.42050016,0.25824162,0.30317828,0
4.678219,74.0,0.0046782186,0.0021256572,0.074,0.068524,False,True,1000,0.437499344,0.0459012315,9.80997181,0.512509108,-0.30636704,0.0,0.0,0.0,1.23743296,0.000846731069,-0.0796124414,0.0,0.177634746,0.170351371,0.135009125,0.0946987271,0.0751708224,0.0542889014,0.0450567529,0.0408275425,0.0315668657,0.0424340516,0.0503419191,0.0418488123,0.0495068058,0.060302373,0.0978305861,0.15736568,0.356015176,0.401469111,0.380590141,0.349870533,0.372809529,0.390069336,0.403460294,0.388863176,0.358559042,0.341268599,0.325178832,0.318017542,0.326692969,0.351254433,0.384630769,0.368029535,0.113590583,0.0852568895,0.0604771748,0.0745051652,0.0990481302,0.101405635,0.0823821425,0.0746657401,0.0867040902,0.0776368678,0.0633842275,0.0606133156,0.0678774267,0.0873026028,0.106014587,0.118092164,5.95262098,62.0825386,8.18545232e-10,0.0357414819,0.0129992953,0.0,0.0,0.0,2.54250026,0.119207017,0.124454096,0.0,0.0633194074,0.0642240569,0.0471894108,0.0366370231,0.0332451016,0.0258995835,0.0227944124,0.0244233534,0.0201955717,0.0274959747,0.0355170444,0.0256101228,0.0322172493,0.0358031504,0.0484061614,0.0721775368,0.0656168684,0.0805175677,0.0737287924,0.0612622872,0.0712844804,0.0760273188,0.0867685527,0.0934182703,0.104427971,0.11065001,0.107806548,0.106072433,0.103686169,0.0978476182,0.0859815404,0.0668408722,0.0448146872,0.0315373428,0.0213698409,0.0266934875,0.0446213782,0.0465474129,0.0434856638,0.0422610044,0.0499254763,0.045704674,0.0392772332,0.0384397544,0.0412054546,0.050512258,0.0547796004,0.0571080968,0.34342653,0.42881528,0.28147966,0.28525925,0
9.5722885,73.0,0.009572289,0.005172234,0.073,0.067670986,False,True,1000,0.50858206,0.7116859,9.809972,0.657249,-0.36066857,0.0,0.0,0.0,1.1859957,0.01917505,0.06476089,0.0,0.20866539,0.18724687,0.15205842,0.07822347,0.02803994,0.01740455,0.01363057,0.01396945,0.01928778,0.01624553,0.0131755,0.01168452,0.01013419,0.0256946,0.0866706,0.18119317,0.5092369,0.5256998,0.4396555,0.39745757,0.40574142,0.4275671,0.3550269,0.28195944,0.24319838,0.21285328,0.19437727,0.19147325,0.21204667,0.25664338,0.29048222,0.33500773,0.0419392,0.0374824,0.03418901,0.06092545,0.08435658,0.06504726,0.0591465,0.07005647,0.07155491,0.06019087,0.04717791,0.0478793,0.06796676,0.08322354,0.07203801,0.05356355,4.91407585,60.3958397,8.18545232e-10,0.0289496947,0.0130284261,0.0,0.0,0.0,2.69887376,0.132427618,0.113010794,0.0,0.0756555945,0.0599725395,0.0548696406,0.0262551978,0.00869123545,0.00354381301,0.00364687108,0.00490856683,0.00850457419,0.00718065444,0.00578389689,0.00540619204,0.00388487568,0.0122245317,0.0438204482,0.0810884908,0.0496603251,0.0424546488,0.0392051078,0.0529216193,0.0573643483,0.0755388439,0.0914166123,0.101026684,0.100229017,0.100415289,0.0943643749,0.0926719978,0.0980490446,0.100729592,0.0941997766,0.0729344413,0.0108108344,0.00958988629,0.00744320964,0.0141461408,0.0233782362,0.0191775542,0.0221698768,0.0281796642,0.0332093388,0.0300465971,0.0252241958,0.0256939363,0.034633819,0.0422901399,0.0279425289,0.0181188434,0.42075613,0.4064865,0.24113017,0.30345824,2
4.972685,67.0,0.0049726847,0.0031526373,0.067,0.06251099,False,True,1000,0.3991777,0.36218455,9.809972,0.55106527,-0.27942446,0.0,0.0,0.0,1.0985669,-0.08084828,0.04113121,0.0,0.1630257,0.11353978,0.05903435,0.05027811,0.05769001,0.0686112,0.05910661,0.05020519,0.0517263,0.05808572,0.05673021,0.03932011,0.03458437,0.05826494,0.12212919,0.16572161,0.44235533,0.5752139,0.4848123,0.48887375,0.39592558,0.30765274,0.29430798,0.28915107,0.25124496,0.24036464,0.23990232,0.2493521,0.26519582,0.3125576,0.32586688,0.2940294,0.08946674,0.0947567,0.06314757,0.04648913,0.03920512,0.03099021,0.03852282,0.0489501,0.05976979,0.06143695,0.05345385,0.05038622,0.05128183,0.06417333,0.06498339,0.06264842,5.83685589,64.2289429,8.18545232e-10,0.0284534134,0.0137546957,0.0,0.0,0.0,2.96124935,0.126175106,0.115596592,0.0,0.0626782775,0.0398705453,0.0207742285,0.0180063583,0.0201576296,0.0272660237,0.0240634605,0.0229725409,0.0259693656,0.0298240799,0.0310700182,0.022622183,0.0192880649,0.0307355952,0.0592732094,0.0709410608,0.0808467045,0.0559229925,0.0933689699,0.113290451,0.0874893591,0.0907318369,0.0833914801,0.10163603,0.102057666,0.102594033,0.100944988,0.100870848,0.0965476111,0.0999771953,0.0937649757,0.0754848719,0.0401963666,0.0395807661,0.0202755909,0.0168415438,0.0141562447,0.0131614534,0.0139600318,0.0189726502,0.0235089213,0.0272974949,0.023573352,0.0248841904,0.0223275684,0.0241612457,0.0237749703,0.0183404237,0.36473602,0.37945506,0.2787791,0.33356535,0
1.2115996,91.0,0.0012115996,0.0011392583,0.091,0.08271901,False,True,1000,0.45483273,0.33846453,9.809972,0.55800474,-0.31097177,0.0,0.0,0.0,1.1717471,-0.06812453,0.04602309,0.0,0.10085751,0.05589801,0.04581572,0.04743329,0.05303154,0.05680006,0.05451897,0.05844862,0.0622104,0.05627917,0.04752908,0.05177871,0.06034686,0.05948443,0.09488051,0.13306834,0.26692024,0.27550524,0.2393311,0.25894108,0.30776897,0.2890781,0.22460939,0.18383786,0.16669291,0.17809707,0.18376063,0.16454603,0.16435257,0.17600442,0.19471814,0.23291789,0.01858774,0.01395794,0.01521112,0.01919838,0.02223538,0.02379275,0.02845705,0.03355584,0.03988993,0.04552219,0.05368969,0.05879266,0.05335597,0.05781173,0.05330769,0.03210308,5.63768196,63.286068,8.18545232e-10,0.0370733403,0.016266102,0.0,0.0,0.0,2.70082426,0.120946571,0.122294277,0.0,0.0288657434,0.0151047064,0.0121893585,0.0132285804,0.0157164428,0.0198283531,0.0212384649,0.0265938751,0.0311773717,0.028886389,0.0254898313,0.0261187572,0.029119987,0.0260110479,0.034939386,0.0518804938,0.0830641836,0.0963909626,0.0788960233,0.0793754011,0.0927922204,0.0961437151,0.0824738368,0.0704132915,0.0657873303,0.0629742071,0.0679480955,0.0604465157,0.0605798215,0.0702821836,0.0804580227,0.100240879,0.00302449288,0.00201121578,0.00198013987,0.003099964,0.00369509915,0.00492536277,0.00628971169,0.0092544267,0.0114712892,0.0171652958,0.0206499323,0.0242294054,0.0167547856,0.0169840846,0.0133196339,0.00659493404,0.3466789,0.40717936,0.2777448,0.30386135,0
0.59197366,97.0,0.00059197366,0.000119538236,0.097,0.087591,False,True,1000,0.4731504,0.9688201,9.809972,0.5837499,-0.33609352,0.0,0.0,0.0,1.2084489,0.02297452,0.03282924,0.0,0.08087806,0.04527009,0.03534864,0.03838399,0.04829534,0.05407894,0.0538836,0.05310301,0.05466555,0.0535053,0.04469996,0.04313979,0.05162696,0.06132739,0.07624043,0.09683014,0.33439255,0.4155877,0.4324792,0.40293232,0.25993687,0.22242047,0.243246,0.23282138,0.18130723,0.16453566,0.16311596,0.15997946,0.16486354,0.20223124,0.23633663,0.28929958,0.05836399,0.04642601,0.0351879,0.04031031,0.04640323,0.04065752,0.05620481,0.06552684,0.04437567,0.03215976,0.03463577,0.03670361,0.03948222,0.04284417,0.04187711,0.05190244,5.47699785,64.1686325,8.18545232e-10,0.0366656855,0.0155059835,0.0,0.0,0.0,2.80233979,0.123806074,0.124588422,0.0,0.0205057357,0.0102475751,0.00941211171,0.0100476472,0.0142348818,0.0185919944,0.0208407287,0.0228737164,0.0253108367,0.0275637079,0.0247681793,0.0245231893,0.0286790747,0.0310474113,0.0298063699,0.0298294164,0.0984723419,0.0828955844,0.0837330893,0.0932863429,0.0889711902,0.0709041059,0.0972218141,0.100890674,0.0756169185,0.0763847753,0.0751719326,0.0752739683,0.0697077513,0.0867054611,0.0981348827,0.106395602,0.0274368115,0.0193074811,0.0119622266,0.014540297,0.0162984338,0.0120549854,0.0186250433,0.0293221027,0.0221916921,0.014728629,0.0159982126,0.0162821822,0.0149541153,0.0167063363,0.0153778307,0.0284177084,0.37954375,0.40983054,0.25545797,0.31824467,0
0.060681403,57.0,6.0681403e-05,0.00011330888,0.057,0.053751,False,True,1000,0.49972901,0.55872434,9.8099718,0.59337538,-0.33185643,0.0,0.0,0.0,1.2071158,0.044410329,-0.0050986023,0.0,0.060050558,0.036377989,0.040128432,0.050001957,0.056080773,0.051397312,0.044493865,0.048369721,0.062441245,0.068258569,0.056405332,0.050431702,0.07585533,0.090292327,0.079111375,0.079437345,0.30061725,0.31149843,0.35263312,0.35510314,0.31381547,0.28195041,0.27044937,0.23562612,0.22294089,0.2086079,0.19780669,0.20275988,0.19200955,0.18551354,0.17882234,0.22382285,0.10061296,0.062175117,0.069173045,0.085965894,0.078363776,0.064590864,0.067614608,0.074115187,0.070788525,0.061294556,0.051279232,0.047153555,0.073404357,0.10378555,0.12695806,0.13911377,5.28607464,62.6294975,8.18545232e-10,0.0342432223,0.0189153366,0.0,0.0,0.0,2.78962827,0.124054238,0.123947531,0.0,0.0205455422,0.0120683433,0.0145011563,0.0191159677,0.0238713622,0.0224666707,0.0181068927,0.0210518707,0.026946269,0.034683954,0.0280711371,0.0256382357,0.0382849574,0.041581586,0.0331785008,0.0287205745,0.0992016494,0.075133495,0.101229064,0.0916289836,0.0974682271,0.0910614431,0.0955520198,0.0852169767,0.0803604946,0.0848202184,0.0810834318,0.0854598358,0.0772663206,0.0728132278,0.0610818639,0.0790692568,0.0408949517,0.0218258277,0.0282235947,0.034980692,0.0364618413,0.0297751427,0.0333168842,0.0421726108,0.0404625796,0.0378817208,0.0330517329,0.0290221889,0.0477781929,0.0615571737,0.0665546581,0.063129209,0.3860504,0.41869995,0.24550484,0.3113786,0
1.9299153,51.0,0.0019299153,0.0011085155,0.051,0.048398998,False,True,1000,0.4917317,0.14458744,9.809972,0.60146326,-0.31997058,0.0,0.0,0.0,1.1411884,-0.01284504,0.06248756,0.0,0.1079779,0.11491808,0.07973072,0.05399498,0.04314784,0.04809768,0.04983674,0.05812109,0.06168985,0.05091324,0.05984056,0.0694729,0.06682497,0.06947638,0.06732376,0.07137796,0.2841081,0.3588512,0.43659818,0.38106632,0.26452413,0.26291364,0.23260936,0.21498804,0.23497781,0.2660213,0.25797284,0.24843061,0.26883292,0.30622235,0.3172845,0.29546505,0.06617282,0.07242014,0.08848596,0.07747071,0.06234804,0.07180869,0.07858273,0.07361455,0.07800272,0.08011343,0.06401958,0.05562356,0.06583006,0.09494821,0.12363659,0.10107924,5.1929498,61.786846,8.1854523e-10,0.043956898,0.02181121,0.0,0.0,0.0,2.8867843,0.13511847,0.11081178,0.0,0.038922124,0.042179119,0.024880953,0.0157011,0.014817645,0.018645043,0.020363448,0.025576157,0.029776936,0.025611991,0.030342527,0.037580613,0.032709651,0.035150725,0.028229782,0.026384396,0.060140897,0.082971916,0.074122034,0.10199058,0.05673217,0.07886146,0.069966689,0.073902935,0.081386127,0.085264631,0.086312406,0.088838115,0.084760576,0.086016782,0.081422612,0.076423027,0.019735565,0.024462165,0.031154618,0.026963077,0.024356183,0.031186556,0.039061043,0.036693171,0.044473812,0.04769383,0.038229443,0.035461172,0.038797569,0.052179862,0.060514774,0.040466994,0.3834581,0.3998953,0.25450352,0.32072085,0
6.6928325,73.0,0.0066928323,0.003120118,0.073,0.06767099,False,True,1000,0.56287247,0.8620164,9.809972,0.61073405,-0.38367558,0.0,0.0,0.0,1.3352809,-0.02354879,0.01378329,0.0,0.19016582,0.26977548,0.22323434,0.10125796,0.04804056,0.04989436,0.04837192,0.03453793,0.0227619,0.01527548,0.01323162,0.0150854,0.01475267,0.02380429,0.04742949,0.09835745,0.39139518,0.3643309,0.30631298,0.37697062,0.41380164,0.4034174,0.34998256,0.31505492,0.28973287,0.2737766,0.261791,0.26840296,0.29557675,0.3133459,0.33556366,0.3581744,0.0678921,0.04951368,0.06735238,0.09433806,0.08043357,0.06053653,0.0590387,0.05791854,0.05256065,0.04990967,0.0417687,0.03316147,0.05041596,0.07692349,0.09323604,0.09039678,4.97043419,60.8549271,8.18545232e-10,0.0466025323,0.0178362709,0.0,0.0,0.0,2.49731731,0.11732962,0.131925926,0.0,0.0752979368,0.0901106596,0.0908259749,0.0338782221,0.0145784225,0.0186318308,0.022505451,0.0186242759,0.0151382182,0.010559951,0.0092296293,0.0105168568,0.00974270608,0.0119807431,0.0194559451,0.0422870889,0.0700655505,0.0705119818,0.0537811704,0.06790822,0.0724367946,0.0804975256,0.0875253305,0.0973380134,0.101995632,0.104116425,0.100774728,0.104432613,0.107322276,0.101395495,0.096068427,0.0877523944,0.0208550636,0.0133935241,0.0150047438,0.0244932622,0.0226032734,0.0221221503,0.0265475921,0.0281070787,0.0269561876,0.0275758319,0.0236594677,0.0186287388,0.0271176659,0.0371914171,0.0388901345,0.0345897637,0.41445407,0.45554066,0.25414217,0.2844333,2
5.8811417,76.0,0.005881142,0.0041229133,0.076,0.070224,False,True,1000,0.671246707,0.262707949,9.80997181,0.578277469,-0.413169384,0.0,0.0,0.0,1.45968401,-0.000508807076,-0.0539265238,0.0,0.21059148,0.44392103,0.473399669,0.241669878,0.0442233793,0.0185785498,0.0182529781,0.0201849435,0.0112683913,0.00140444341,0.000645152293,0.000676086929,3.09346578e-05,0.00570068881,0.0305778272,0.0568538047,0.418198407,0.369666725,0.37975201,0.41090861,0.451709718,0.44969511,0.424469739,0.377217293,0.357716411,0.34766224,0.34176898,0.352423936,0.375926763,0.425040036,0.457487404,0.43822965,0.121861324,0.156590864,0.151138783,0.126278445,0.124499604,0.0915543288,0.0697659478,0.0707328022,0.0660504848,0.0644123852,0.0518784709,0.039492812,0.049967669,0.0695382878,0.0927931368,0.109355591,4.72122288,55.958107,8.18545232e-10,0.0545931943,0.0221464485,0.0,0.0,0.0,2.4155004,0.117206313,0.12988545,0.0,0.0765754059,0.122416928,0.106876105,0.0998899713,0.0174157042,0.0103052016,0.0105045112,0.010945552,0.00567566324,0.00029343387,0.000415806222,0.000456626352,9.55970336e-07,0.00272798236,0.0176163446,0.0362456366,0.0340097658,0.0304767247,0.0286108889,0.0305107255,0.0438724905,0.0595764853,0.0771582425,0.0948996767,0.101149291,0.103054479,0.106309704,0.103793688,0.0958888903,0.0826533362,0.0691724122,0.0573790707,0.0557594746,0.0649532825,0.0604758672,0.0507184863,0.0601026043,0.0495759659,0.0390088484,0.041983705,0.0422191843,0.0417404249,0.0351347849,0.0261861198,0.0327101052,0.0442577675,0.0539844632,0.0537560508,0.4250633,0.50811607,0.2439593,0.26239794,4
7.8027134,75.0,0.007802713,0.004158921,0.075,0.069375,False,True,1000,0.57661009,0.44329825,9.8099718,0.58992702,-0.3659921,0.0,0.0,0.0,1.3558799,-0.021028291,-0.0053000841,0.0,0.17510663,0.20790263,0.17119974,0.11416376,0.05344573,0.037125304,0.045973156,0.051132906,0.046698615,0.036908504,0.026581276,0.019000717,0.015400936,0.04154348,0.098697051,0.12532589,0.35856745,0.41312379,0.42119923,0.43854871,0.38237983,0.38029608,0.34829941,0.28930494,0.26576412,0.23172846,0.21935475,0.21381846,0.23019952,0.26710987,0.31111518,0.30948982,0.11470789,0.19414148,0.1937893,0.10382779,0.068272382,0.054379143,0.05224479,0.053699821,0.056771718,0.058696464,0.044809684,0.035568789,0.043056365,0.059836976,0.076140188,0.089641973,5.01751375,57.829525,8.18545232e-10,0.0652411357,0.0216917228,0.0,0.0,0.0,2.49162674,0.12409348,0.125436157,0.0,0.065824002,0.0820569247,0.0688793063,0.0480392203,0.0197180957,0.0149065526,0.0209342446,0.0241303034,0.022185009,0.0186833218,0.0165640991,0.0116396295,0.00883358903,0.0228612144,0.0549939759,0.0578147843,0.0835250542,0.0755316019,0.0708719641,0.0688918754,0.0705409795,0.0910447016,0.0949190632,0.0970723927,0.10041105,0.0953337997,0.094230108,0.0895823762,0.0956344828,0.0981187746,0.100822441,0.0785669312,0.0418904088,0.0814025998,0.0672338009,0.0479523055,0.0259444006,0.0257786419,0.0275118463,0.0298100933,0.0343028456,0.034862414,0.0266769771,0.0243686121,0.0294861458,0.038405735,0.0447689481,0.0442387983,0.40211272,0.4662471,0.24238335,0.2788992,0
3.718215,74.0,0.003718215,0.0022143223,0.074,0.068524,False,True,1000,0.42177832,0.001109777,9.8099718,0.6321286,-0.27001333,0.0,0.0,0.0,1.0386478,-0.035151362,-0.0021943073,0.0,0.13107608,0.05953832,0.013535845,0.014205176,0.016772587,0.016519418,0.017564118,0.02327474,0.03198408,0.036834501,0.031298079,0.018072279,0.016797896,0.015600832,0.01336929,0.08835274,0.34291035,0.32725489,0.26489007,0.2349769,0.23836115,0.27845684,0.25453132,0.1823905,0.19876696,0.2143822,0.2090055,0.20328726,0.21416476,0.23907147,0.27801359,0.3049944,0.054103483,0.047493868,0.041515734,0.035993911,0.032936685,0.032956053,0.03117832,0.027655385,0.035426926,0.069401123,0.07567849,0.058344319,0.065000884,0.095047325,0.10660672,0.07555528,5.30598354,63.5488853,8.18545232e-10,0.0637461394,0.0318717211,0.0,0.0,0.0,2.95736694,0.121744104,0.127015501,0.0,0.0585944019,0.0213522147,0.00327178068,0.00396910682,0.00501996651,0.00501965266,0.00482712919,0.00608473318,0.00977186579,0.00990423281,0.0091322735,0.00437618094,0.00349092181,0.00263575325,0.00134951284,0.0287923981,0.0989406332,0.0918562487,0.078174375,0.0826057196,0.089535594,0.111850902,0.106659137,0.0693848431,0.0825771317,0.090258345,0.0901494846,0.0865067765,0.0883872807,0.0832248554,0.0909452215,0.0831545144,0.0150794089,0.0126942676,0.0108925728,0.010524936,0.0100953178,0.0111277336,0.0125071285,0.0107392622,0.0133913197,0.0303064063,0.0339572541,0.0300652701,0.0316360593,0.0390882827,0.037012089,0.0239615142,0.38979048,0.36387682,0.23801143,0.33160263,3
3.9484534,41.0,0.0039484533,0.0010929686,0.041,0.03931901,False,True,1000,0.4865693,0.2808423,9.809972,0.50685966,-0.2967757,0.0,0.0,0.0,1.2115322,-0.0199156,0.07508859,0.0,0.10997332,0.12728752,0.08656274,0.05683213,0.07278538,0.07304223,0.05696569,0.04604983,0.06023781,0.06793288,0.05596707,0.05156563,0.04960783,0.06607132,0.10715493,0.1104732,0.25633442,0.2625888,0.25742558,0.24464826,0.21829236,0.20470345,0.21879102,0.20984216,0.23206343,0.2825944,0.28637803,0.27468312,0.28962114,0.2881129,0.27133372,0.2608884,0.06857663,0.18636817,0.2774084,0.17458537,0.06757041,0.06207366,0.06533535,0.05390321,0.07469437,0.08687437,0.06348571,0.04551437,0.06228774,0.09400313,0.10241012,0.07844649,5.7459054,62.0786324,8.18545232e-10,0.0429963619,0.0268851966,0.0,0.0,0.0,2.84700465,0.107457854,0.136507273,0.0,0.0429704562,0.0600402057,0.0328410603,0.0214780159,0.0310880374,0.0347543471,0.0281021092,0.0225794595,0.0293075498,0.0346944109,0.03004824,0.0276178457,0.0267281383,0.0339834057,0.0453533046,0.0417901762,0.070464313,0.097892791,0.0934643969,0.08689823,0.0820446014,0.0736306012,0.0906981602,0.0862368271,0.0881398991,0.10410133,0.106678516,0.0952892751,0.0987795442,0.102521576,0.0987214148,0.0885360464,0.0280715916,0.078122206,0.117822126,0.0778615475,0.030765282,0.0342793837,0.0393445306,0.0304028522,0.0470051132,0.0589988939,0.0432188995,0.0313022919,0.0391722135,0.0608240329,0.0611459836,0.0413834304,0.35893914,0.4180989,0.27732715,0.31911626,0
